OID,PID
9828,3701
9828,2886
9828,2886
9828,3934
9828,3934
9828,917
9828,917
9828,917
9828,3881
9829,681
9829,681
9829,681
9829,2221
9829,2221
9830,117
9830,117
9830,117
9830,551
9830,551
9831,1294
9831,1294
9831,1704
9831,1704
9831,3187
9831,1924
9831,1924
9831,1924
9832,2910
9832,93
9832,2072
9832,2072
9832,1270
9832,1270
9832,402
9832,402
9833,3832
9833,3832
9834,160
9834,160
9834,3131
9835,1897
9835,1897
9835,3430
9835,3430
9835,3430
9835,2895
9835,2895
9835,2092
9835,2092
9835,1536
9835,1536
9836,3614
9836,3614
9836,3614
9836,3416
9836,3416
9837,1036
9837,1470
9837,1470
9837,2472
9837,2472
9837,2472
9837,3452
9837,3452
9837,3452
9837,2201
9838,2634
9838,2634
9838,949
9838,949
9838,3142
9838,3142
9838,3395
9838,2853
9838,2853
9839,1127
9839,1127
9840,3924
9840,672
9841,2444
9842,1617
9842,1617
9842,1617
9842,2680
9842,2680
9842,2680
9842,1654
9842,1554
9842,1554
9842,1164
9842,1164
9843,365
9843,2827
9843,1873
9843,3527
9843,1574
9843,1574
9844,180
9844,1291
9844,1291
9844,1291
9844,1894
9844,1894
9845,3236
9845,1394
9845,1394
9845,1394
9845,1776
9845,3221
9845,3313
9845,3313
9846,1124
9846,1124
9846,1124
9847,3404
9847,3404
9847,1857
9847,1857
9847,1857
9848,2738
9848,2738
9848,2738
9848,2854
9848,2854
9848,2854
9848,754
9848,754
9848,754
9849,2824
9849,2824
9849,1032
9850,2403
9850,2403
9850,2358
9850,2358
9850,1093
9850,1093
9850,1472
9850,3835
9850,3835
9851,94
9851,94
9851,3795
9851,3795
9851,3795
9852,1547
9852,1190
9852,1190
9852,1190
9852,866
9852,866
9852,866
9852,2516
9852,2516
9852,2516
9852,3667
9852,3667
9853,152
9853,3260
9853,3260
9853,3260
9853,2216
9853,2216
9853,2216
9853,3769
9853,3769
9853,3769
9854,3067
9854,3067
9854,326
9854,326
9854,326
9854,588
9854,1944
9854,1944
9854,1944
9854,2298
9855,997
9855,2210
9856,3755
9856,2576
9856,2576
9856,2576
9856,870
9856,2807
9856,1322
9856,1322
9857,2075
9857,2075
9857,2075
9857,3254
9857,3254
9857,3254
9857,821
9858,3327
9858,3327
9858,3327
9859,719
9859,719
9859,719
9859,125
9859,125
9859,707
9859,707
9859,707
9859,637
9860,1550
9860,1550
9860,1550
9860,2578
9860,2578
9860,3776
9860,1202
9860,1202
9860,1202
9860,3407
9860,3407
9860,3407
9861,61
9861,61
9861,1831
9861,159
9862,2334
9862,657
9862,657
9863,3123
9863,3123
9863,2110
9863,2110
9863,2110
9863,1859
9863,1859
9864,713
9864,2616
9864,2616
9865,344
9865,344
9865,1993
9865,32
9866,1814
9866,1814
9866,1814
9867,1939
9867,1768
9867,1768
9867,1768
9868,3201
9868,2920
9868,2920
9868,3101
9868,3101
9868,3101
9868,3357
9868,3357
9868,3357
9868,2834
9868,2834
9869,861
9869,861
9869,861
9869,2487
9869,2487
9869,466
9869,466
9869,466
9870,142
9870,142
9870,3189
9870,3189
9871,2731
9871,2731
9871,2731
9871,3886
9871,2018
9871,2018
9872,1448
9872,3243
9872,2694
9872,2694
9872,3139
9872,3139
9872,3139
9873,1813
9873,1563
9873,1563
9873,1563
9873,2173
9873,2173
9873,2173
9873,1310
9873,1310
9873,1310
9873,106
9873,106
9873,106
9874,3147
9874,3147
9875,1770
9875,1770
9875,2296
9875,2359
9875,2359
9875,2688
9875,2688
9875,2688
9876,449
9876,321
9876,321
9876,3518
9876,3518
9876,3518
9876,2237
9876,2237
9876,1634
9877,2999
9877,2999
9877,2291
9877,2291
9877,2291
9877,2404
9878,2674
9878,2674
9878,2674
9878,3564
9878,339
9879,971
9879,971
9879,3037
9879,3037
9879,2100
9880,1186
9880,2212
9880,2212
9880,2212
9880,127
9880,127
9880,127
9880,779
9881,3954
9881,3954
9881,3954
9882,2263
9882,2263
9882,2263
9882,2998
9882,2998
9882,2998
9882,94
9882,94
9882,94
9882,2105
9883,3822
9883,2774
9883,2774
9883,2774
9883,2892
9883,2522
9884,2672
9884,2672
9885,582
9885,582
9885,582
9885,3443
9885,2811
9885,2811
9886,1298
9886,1298
9886,2009
9886,2009
9886,2009
9886,1726
9886,1726
9887,180
9887,328
9887,328
9887,328
9888,2631
9888,1704
9889,731
9890,134
9890,134
9890,3292
9890,320
9890,320
9890,320
9891,1298
9891,1298
9891,1298
9891,3266
9891,3266
9891,2885
9892,2701
9892,2253
9892,2991
9892,2991
9892,2991
9892,3886
9893,1165
9893,1165
9894,3374
9894,1721
9895,2670
9895,2670
9895,2670
9895,2395
9895,194
9895,2100
9895,927
9896,3409
9896,3409
9897,1557
9897,1557
9897,1533
9897,1533
9897,1615
9897,1615
9897,1615
9898,1248
9898,1248
9898,3412
9898,3412
9898,3412
9898,1750
9898,1750
9898,1750
9898,334
9898,334
9898,334
9899,3669
9899,3669
9899,3669
9900,3077
9900,3077
9900,1015
9900,1015
9900,265
9900,265
9900,265
9900,396
9900,396
9900,396
9900,2105
9900,2105
9901,2731
9901,2731
9901,2115
9901,2115
9901,2115
9901,1190
9901,1190
9901,1190
9901,1861
9901,1861
9901,1861
9901,3124
9902,10
9902,10
9902,2159
9902,2159
9902,3797
9903,1766
9903,1766
9903,1766
9904,2410
9905,2907
9905,2907
9905,2325
9905,2733
9905,2733
9905,2733
9906,2095
9906,2675
9906,2675
9906,2675
9906,2537
9907,1019
9907,1019
9908,696
9908,759
9908,759
9908,552
9908,552
9908,552
9908,3719
9908,3719
9908,3719
9909,3795
9909,3795
9909,3795
9909,2840
9909,2840
9909,2707
9909,2707
9910,3664
9910,3341
9910,246
9910,246
9910,2014
9910,2014
9911,191
9911,1160
9911,1160
9911,1768
9911,3358
9911,3358
9911,3358
9911,1774
9911,1774
9911,1774
9912,3052
9912,3052
9912,2069
9912,2069
9912,2069
9912,978
9912,978
9912,448
9912,448
9913,717
9913,1353
9913,2297
9913,2297
9913,1750
9914,190
9914,415
9914,2839
9914,2839
9914,2839
9915,66
9915,66
9915,66
9915,3673
9915,3673
9915,3673
9915,373
9915,1412
9916,3635
9916,3635
9916,2819
9916,1008
9916,1008
9916,1008
9917,295
9917,295
9917,3438
9918,1250
9918,1195
9918,1195
9918,3056
9918,3056
9918,2213
9918,1983
9918,1983
9919,1929
9919,1929
9920,1301
9920,1301
9920,974
9921,1801
9921,1801
9921,3404
9921,1724
9921,961
9921,961
9922,3269
9922,3269
9922,2773
9922,537
9922,537
9922,537
9922,2183
9922,2183
9922,2183
9923,3946
9923,3946
9923,3292
9923,3168
9923,3168
9923,3168
9923,1067
9923,1067
9923,3872
9923,3872
9923,3872
9924,546
9924,546
9924,234
9924,234
9924,3420
9925,3571
9925,3571
9925,2808
9926,2641
9927,2023
9927,3935
9927,3935
9927,3935
9927,3042
9927,3042
9927,3042
9927,1407
9927,1407
9927,1407
9928,3513
9928,3513
9928,3513
9928,1343
9928,1343
9928,75
9928,75
9928,2236
9928,2236
9929,2167
9929,1991
9929,1991
9930,2321
9931,3549
9931,3549
9931,3093
9931,3093
9931,3093
9931,332
9931,332
9931,3476
9931,3476
9932,2349
9932,1074
9932,1074
9932,160
9932,160
9932,160
9933,2784
9934,2001
9934,2001
9934,2001
9934,1353
9934,2392
9934,2392
9934,191
9934,191
9934,191
9935,1459
9935,1459
9935,1459
9935,2746
9935,2746
9935,2746
9935,1122
9935,1122
9935,1122
9935,2311
9935,2311
9935,2790
9935,2790
9936,3647
9936,3647
9936,1071
9936,1071
9936,2757
9936,1350
9936,1350
9936,1350
9937,3413
9937,3413
9937,3413
9937,1740
9937,1740
9937,1740
9937,19
9937,19
9937,19
9937,101
9937,101
9937,101
9938,1944
9938,2450
9938,2306
9938,2306
9938,460
9938,460
9939,3291
9939,3291
9939,3291
9939,665
9940,2054
9940,1956
9940,1140
9940,1140
9940,1140
9941,3299
9941,3299
9941,1939
9941,1939
9941,2509
9941,2509
9941,2509
9942,1835
9942,1835
9943,1352
9943,1352
9943,1352
9943,20
9943,20
9943,20
9944,2325
9944,2325
9944,2325
9944,906
9944,906
9944,906
9944,2786
9944,2786
9944,1904
9944,1904
9944,2233
9944,2233
9944,2233
9945,3462
9946,38
9946,38
9946,2000
9946,2000
9946,2000
9946,3486
9946,3486
9947,347
9947,347
9947,347
9947,1540
9948,306
9948,306
9948,306
9948,3571
9948,3571
9948,2138
9948,2138
9948,2138
9949,622
9949,3483
9949,3483
9949,3483
9950,2339
9950,2339
9950,2339
9950,740
9950,723
9950,723
9950,723
9950,636
9950,636
9950,636
9950,229
9950,229
9951,2098
9951,2098
9951,1181
9951,1181
9951,1181
9951,2084
9951,1762
9951,1665
9951,1665
9951,1665
9952,977
9952,977
9953,233
9954,2663
9954,2663
9954,2663
9954,2469
9954,2469
9954,2469
9954,2617
9954,2617
9954,2617
9954,714
9954,1082
9954,1082
9954,1082
9955,2150
9955,2150
9955,2835
9955,1856
9955,1856
9956,2480
9956,2480
9956,2480
9957,2947
9957,2947
9957,1951
9957,1951
9958,3592
9958,3592
9958,3592
9958,2155
9958,2155
9958,1769
9958,1769
9958,3284
9958,3284
9958,3154
9958,3154
9958,3154
9959,1058
9960,2076
9960,2076
9960,2076
9960,3773
9960,1240
9961,2836
9961,2776
9961,2855
9961,2855
9961,2855
9961,2090
9961,2090
9961,2090
9961,3814
9961,3814
9962,2627
9962,2627
9962,2627
9962,3940
9962,3940
9962,3940
9962,907
9962,907
9962,3503
9963,2066
9963,2066
9963,2066
9963,1399
9963,1399
9963,1399
9964,1351
9964,1351
9964,2940
9964,2940
9964,1437
9964,1437
9964,3271
9964,3271
9964,1780
9964,1780
9964,1780
9965,676
9965,676
9965,2309
9965,2309
9965,925
9965,925
9965,925
9965,1013
9965,1013
9965,1929
9965,1929
9966,2772
9966,1975
9966,1975
9966,1343
9966,1343
9967,1638
9967,1638
9967,1638
9967,2879
9967,2879
9967,2879
9967,3890
9967,2059
9967,2059
9967,647
9968,170
9968,170
9968,170
9968,3700
9968,3700
9968,2321
9968,2321
9968,2321
9968,391
9968,391
9968,391
9969,3984
9969,3984
9969,3984
9969,3191
9969,3191
9969,255
9969,255
9969,255
9969,1331
9969,1331
9969,1331
9970,104
9970,104
9970,104
9971,199
9971,199
9971,2061
9971,2061
9971,3969
9971,3969
9971,3969
9971,3674
9971,3674
9971,2121
9972,2773
9972,2773
9972,1474
9973,1386
9973,2975
9974,254
9974,254
9974,959
9974,959
9974,959
9974,2277
9974,1882
9974,1882
9975,3355
9975,3355
9975,3678
9975,3678
9975,3501
9975,3501
9975,3501
9975,261
9975,261
9976,3122
9976,3122
9976,3212
9976,3212
9976,3567
9976,3567
9976,3567
9977,3289
9977,3289
9977,2238
9977,305
9977,93
9977,93
9977,403
9978,2368
9978,2368
9978,2368
9978,3576
9978,3438
9978,3438
9978,3438
9978,3619
9978,3619
9979,234
9979,234
9980,1479
9980,1479
9980,1244
9981,330
9981,330
9981,47
9981,47
9981,47
9981,411
9981,411
9981,411
9982,3562
9982,3562
9982,1254
9982,3343
9982,3343
9982,3343
9982,516
9982,2816
9983,2188
9983,2188
9983,640
9983,640
9983,640
9984,2343
9984,382
9984,3691
9984,1391
9984,2081
9984,2081
9985,1580
9985,3836
9985,3836
9985,3836
9985,1982
9985,1982
9985,3116
9986,296
9986,296
9986,296
9986,1520
9986,1520
9987,3077
9987,3077
9987,3077
9987,2188
9987,2188
9987,2188
9987,2236
9988,1077
9988,1077
9988,3746
9988,3282
9988,3282
9988,1158
9988,1158
9988,505
9988,505
9988,505
9989,3507
9989,3507
9989,3507
9990,1054
9990,1054
9990,1054
9991,1814
9991,1814
9992,1912
9992,1912
9992,1912
9992,2750
9992,1688
9992,1688
9993,129
9994,928
9994,928
9994,928
9994,3321
9994,3321
9994,3321
9994,857
9994,1574
9995,2910
9995,2910
9995,2910
9995,896
9995,2175
9995,2175
9995,1712
9995,614
9995,614
9996,2218
9996,2218
9996,99
9996,3073
9996,3073
9996,3073
9997,2347
9997,2347
9998,1725
9998,3006
9998,3006
9998,1937
9998,1937
9998,1937
9998,3517
9998,3517
9998,3517
9998,2986
9998,2986
9998,2986
9999,3539
9999,3539
9999,3539
9999,2605
9999,2605
9999,2605
9999,3112
9999,3112
9999,161
10000,2971
10000,3939
10000,3939
10001,2143
10002,53
10003,775
10003,775
10003,775
10003,2795
10003,2835
10003,2761
10004,5
10004,5
10004,2586
10004,2586
10004,2586
10005,236
10005,236
10005,85
10006,3904
10006,3904
10006,3904
10007,2809
10007,861
10007,861
10007,3350
10007,3350
10007,3722
10007,3722
10007,3722
10008,868
10008,868
10008,1027
10008,1027
10009,1989
10009,1989
10009,1989
10009,2230
10009,1641
10009,1641
10010,1299
10010,1299
10010,1352
10010,1352
10010,2424
10010,2424
10010,2424
10010,3175
10011,2309
10011,2309
10011,2309
10012,3960
10012,3960
10012,2929
10012,2929
10012,3783
10012,3783
10012,3783
10012,2686
10013,751
10013,751
10013,751
10014,2613
10015,2375
10015,1577
10015,1086
10015,1086
10015,1086
10015,59
10015,2877
10015,2877
10016,1828
10016,1828
10016,1545
10016,2133
10017,3682
10017,3682
10017,1896
10017,1896
10018,1030
10018,1030
10018,1571
10018,1571
10018,1462
10019,2408
10019,2408
10019,3604
10019,3604
10019,3604
10019,321
10019,2896
10019,2896
10019,2896
10020,235
10020,235
10021,2710
10021,2710
10021,645
10021,3754
10021,3754
10022,3481
10022,3481
10023,2153
10023,962
10023,2811
10023,2811
10023,2811
10023,1351
10023,504
10024,1192
10024,1042
10024,1042
10024,1042
10024,3830
10024,3729
10024,3729
10024,3729
10025,645
10025,645
10025,645
10025,3626
10025,3626
10025,1482
10025,2071
10025,2071
10025,2071
10025,424
10026,2404
10026,2404
10026,2404
10026,1005
10027,3348
10027,1276
10027,1043
10027,1043
10027,1043
10028,3400
10028,3400
10028,1368
10028,116
10028,1995
10029,2716
10029,3056
10029,3056
10029,3056
10029,2196
10030,3045
10030,3045
10030,3045
10030,3225
10030,414
10030,414
10031,1770
10031,1770
10031,3566
10031,3566
10031,3566
10031,3677
10031,1344
10031,1344
10031,3651
10032,2679
10032,2679
10032,2679
10032,145
10033,957
10033,733
10033,733
10033,2006
10033,2006
10033,2006
10033,3243
10033,3243
10033,3243
10033,139
10034,281
10034,281
10034,3902
10034,3902
10035,3425
10035,221
10036,2087
10036,2087
10036,2087
10036,215
10036,215
10036,215
10036,2848
10036,351
10037,2778
10037,2778
10037,2778
10037,3698
10037,3698
10037,1881
10038,1577
10038,1577
10038,1577
10038,800
10038,800
10038,800
10039,2220
10039,305
10039,305
10040,1489
10040,1489
10041,1990
10041,1990
10041,1990
10041,470
10041,470
10041,1796
10042,3794
10042,1505
10042,2323
10042,2323
10042,3073
10042,3073
10042,3073
10042,1080
10042,1080
10042,1080
10043,2724
10043,2724
10043,1315
10043,1315
10043,1315
10043,2763
10043,2763
10044,1364
10044,1364
10044,1364
10044,1371
10044,1371
10044,1944
10044,1944
10044,1370
10044,1370
10044,1465
10045,222
10045,222
10045,222
10045,2305
10045,3442
10045,3442
10046,500
10046,1446
10046,1446
10046,2420
10047,3498
10047,3498
10047,3498
10047,1727
10047,862
10047,862
10047,862
10047,1491
10047,1491
10047,1491
10048,547
10048,3100
10048,3100
10048,3487
10048,3487
10048,2640
10048,2640
10048,2640
10049,1645
10049,1645
10049,1645
10049,117
10049,2519
10049,2519
10049,2519
10049,3578
10049,3578
10050,1266
10050,1266
10050,778
10050,2753
10050,2753
10050,2753
10051,453
10051,453
10051,210
10051,210
10051,465
10051,465
10051,2614
10051,2614
10051,2614
10052,3577
10052,528
10052,528
10052,528
10052,573
10052,573
10052,573
10053,3707
10053,3707
10053,119
10053,119
10054,3942
10054,1215
10054,1215
10054,1215
10054,2061
10054,2061
10054,2365
10054,1706
10054,1706
10055,3274
10055,3000
10055,121
10055,1959
10056,52
10056,52
10057,89
10057,89
10057,89
10057,809
10058,659
10058,659
10058,659
10058,1522
10058,1291
10058,1291
10058,15
10058,15
10058,15
10058,308
10058,308
10058,308
10059,3244
10059,3060
10060,308
10060,308
10060,654
10060,654
10060,654
10060,1716
10060,1716
10060,3675
10060,3675
10060,991
10060,991
10061,803
10062,1375
10062,2693
10062,2693
10062,2722
10062,2722
10063,428
10063,428
10063,428
10064,2750
10064,2750
10065,1208
10065,1991
10065,1991
10065,1991
10065,2393
10065,3343
10065,3343
10065,2861
10065,2861
10066,2310
10066,180
10066,180
10066,180
10066,2987
10067,1253
10067,1253
10067,2886
10067,2886
10067,2886
10067,3517
10068,3098
10068,3098
10068,1260
10068,1260
10068,1260
10068,2211
10068,2211
10068,2877
10068,2877
10068,2877
10068,2873
10068,2873
10068,2873
10069,2338
10069,2338
10069,2338
10069,3708
10069,2119
10069,2119
10069,2119
10070,1804
10070,1804
10070,3615
10071,3775
10071,3775
10071,3413
10071,3920
10071,3920
10071,3920
10071,2863
10071,3976
10071,3976
10071,3976
10072,415
10072,415
10072,415
10073,584
10073,584
10073,2894
10074,3915
10074,3915
10075,2840
10075,2840
10075,3600
10075,3914
10075,3914
10075,3914
10075,1262
10075,1262
10075,1262
10075,1214
10075,1214
10075,1214
10076,1516
10076,1516
10076,1516
10076,538
10076,538
10076,538
10076,2543
10077,1173
10077,907
10077,907
10077,907
10078,2934
10078,2934
10078,2934
10079,2962
10079,2962
10079,2962
10079,1209
10079,1209
10080,669
10080,669
10080,669
10080,97
10080,3590
10080,3590
10081,2502
10081,2502
10081,2502
10081,3294
10081,2414
10081,2414
10081,2152
10081,2152
10081,2371
10081,2371
10081,2371
10082,47
10082,47
10082,47
10083,744
10083,744
10083,744
10083,1670
10083,1670
10083,1478
10083,1478
10084,729
10084,2137
10084,2137
10084,2137
10084,3966
10084,3966
10085,439
10085,1539
10085,1539
10085,1539
10085,2781
10085,2781
10086,3159
10086,3159
10086,3159
10086,1946
10086,1946
10086,1946
10087,150
10087,150
10087,150
10087,619
10087,3219
10087,3219
10087,3481
10087,3481
10087,3481
10088,3496
10088,3496
10088,2370
10088,2370
10088,3898
10088,95
10088,95
10088,75
10088,75
10089,3458
10089,1438
10089,1438
10089,3637
10089,3637
10089,3637
10090,3031
10090,389
10090,1216
10090,1150
10090,1150
10090,2602
10091,331
10091,331
10091,3535
10091,3535
10091,3953
10091,3953
10091,3953
10092,1974
10092,1974
10092,1940
10093,1388
10093,1165
10093,1165
10093,1165
10093,2237
10094,1800
10094,1800
10094,1800
10094,1633
10094,1633
10094,289
10094,289
10094,2241
10095,58
10095,58
10096,2936
10096,1116
10096,2599
10096,2599
10096,2599
10096,1384
10096,1384
10096,1384
10096,1835
10096,1835
10097,1387
10097,1387
10097,1387
10097,333
10097,333
10097,333
10097,2678
10097,2678
10098,2284
10098,2701
10098,2701
10098,2779
10098,307
10098,307
10099,985
10099,985
10099,985
10100,785
10100,1762
10100,1762
10100,1762
10100,2824
10100,2420
10100,2420
10100,2695
10100,2695
10100,2695
10101,217
10102,1911
10102,3535
10102,3535
10102,3535
10102,3056
10103,3843
10103,99
10103,99
10103,99
10103,1958
10104,237
10104,237
10104,237
10105,3792
10105,3792
10105,2432
10105,2432
10105,2432
10105,2251
10105,1750
10105,1750
10105,3271
10106,2013
10106,2013
10106,2013
10106,2541
10106,524
10106,524
10107,1736
10107,1570
10107,810
10107,810
10107,810
10108,3653
10108,2630
10108,2630
10108,2630
10108,102
10108,469
10108,469
10108,469
10108,1541
10109,3447
10109,3447
10109,3447
10109,723
10109,1883
10109,1883
10109,1883
10109,2901
10109,2251
10109,2251
10110,3260
10110,712
10110,3652
10110,780
10111,1707
10111,1707
10111,1627
10111,2580
10111,2580
10111,2580
10112,1997
10112,3512
10113,1467
10113,3245
10113,637
10113,1868
10113,1868
10113,3918
10113,3918
10113,3918
10114,420
10114,420
10114,420
10114,3584
10114,3584
10114,2423
10114,2423
10114,2844
10114,2844
10114,2844
10115,3330
10115,3330
10115,3330
10115,2706
10115,2706
10115,2706
10115,970
10116,23
10116,23
10116,3148
10116,3148
10117,2054
10117,861
10117,861
10118,2892
10118,2892
10118,859
10118,2499
10119,1660
10119,1660
10119,1624
10119,67
10119,67
10119,2528
10120,706
10120,706
10120,706
10120,3027
10120,3027
10120,3027
10120,3570
10120,3570
10120,3570
10120,3283
10120,3283
10120,3283
10120,590
10121,1541
10121,1541
10122,1358
10122,1358
10122,1358
10122,3570
10122,2484
10123,3545
10123,3545
10123,3545
10123,1678
10123,2596
10124,761
10124,761
10124,761
10124,1199
10124,1199
10125,1238
10125,1911
10125,3237
10126,1168
10126,1168
10126,2875
10126,2875
10126,2875
10126,1437
10126,1437
10126,1437
10126,1140
10126,1140
10126,512
10126,512
10126,512
10127,2315
10127,2315
10127,2934
10127,2934
10127,2934
10127,77
10127,77
10127,1652
10127,1652
10127,1652
10127,2883
10127,2883
10128,642
10128,642
10128,642
10128,1044
10129,3249
10129,3249
10129,1564
10129,67
10129,1474
10129,1474
10130,2210
10130,2210
10130,2210
10130,3355
10130,3355
10130,3355
10130,898
10130,898
10130,1153
10130,1153
10130,1153
10130,2699
10130,2699
10131,599
10131,1497
10131,1497
10131,1497
10131,1412
10131,1412
10131,920
10131,920
10131,465
10131,465
10131,465
10132,686
10132,686
10132,686
10132,2396
10132,2396
10132,2396
10132,872
10132,296
10133,3614
10133,3180
10133,632
10134,1901
10134,1901
10134,1901
10134,666
10134,666
10134,3103
10134,3103
10134,1955
10134,1955
10134,1955
10134,2125
10134,2125
10135,814
10135,454
10135,454
10135,3731
10136,341
10136,341
10136,3589
10137,2710
10137,2710
10137,3924
10137,3924
10137,3924
10137,353
10137,353
10137,422
10137,422
10137,422
10137,1132
10138,727
10138,2466
10138,2466
10138,2466
10139,2631
10139,2631
10139,2631
10139,2379
10139,2379
10139,2379
10139,1636
10139,1636
10139,916
10140,2865
10140,1157
10140,746
10140,746
10140,3279
10141,241
10141,241
10141,241
10141,1496
10141,3766
10141,3766
10141,3766
10141,3283
10142,670
10142,670
10142,670
10142,325
10142,204
10143,682
10143,682
10143,3411
10143,3411
10143,52
10143,3474
10143,3622
10144,3672
10144,1267
10144,1495
10144,1495
10144,3424
10144,3424
10145,3811
10145,1501
10146,254
10146,254
10146,254
10146,1295
10146,296
10147,1950
10147,1950
10147,1950
10147,1448
10147,1448
10147,3496
10147,3496
10147,2871
10148,1853
10148,3057
10148,2499
10148,2499
10149,172
10149,172
10149,172
10149,692
10149,692
10149,2610
10149,2037
10150,2121
10150,2121
10150,3549
10150,3549
10151,3821
10151,2719
10152,1187
10152,1187
10152,2943
10152,2943
10152,2592
10153,354
10154,557
10154,557
10155,3056
10156,3077
10156,3077
10156,3077
10156,3644
10156,3644
10156,1173
10156,1173
10156,1173
10156,3612
10157,3197
10157,3197
10157,3197
10157,2477
10157,2477
10157,2477
10157,2837
10157,2837
10157,2837
10158,2671
10158,2671
10158,2671
10158,221
10158,1735
10159,3804
10159,3804
10159,3804
10160,913
10160,631
10160,631
10160,631
10160,2376
10160,2376
10160,1173
10160,1173
10160,1027
10160,1027
10160,1027
10161,3974
10161,3279
10161,1783
10161,1783
10161,1783
10162,2092
10162,2092
10163,3111
10163,3111
10163,3111
10163,1345
10163,1345
10163,1017
10163,1017
10163,1017
10164,2552
10164,2552
10164,2552
10165,91
10165,1922
10165,3481
10165,3481
10166,1964
10166,1964
10166,2164
10166,1558
10166,1558
10166,1352
10166,1352
10166,2717
10166,2717
10167,2063
10167,2063
10167,3434
10167,1811
10167,1290
10167,1290
10167,1290
10167,1625
10167,1625
10167,1625
10168,2996
10168,2996
10168,86
10168,86
10168,3204
10168,3204
10168,1860
10168,2939
10169,410
10169,410
10169,410
10169,2748
10169,1397
10169,2281
10169,2281
10169,2281
10169,3979
10169,3979
10170,1794
10170,1794
10170,1794
10171,2636
10171,2636
10172,603
10172,603
10172,3287
10172,3287
10172,3884
10172,3884
10172,1757
10173,2929
10174,597
10174,2483
10174,2483
10174,2483
10175,3438
10175,92
10175,92
10175,894
10175,894
10175,894
10175,2850
10175,2850
10175,3726
10175,3726
10176,156
10176,156
10176,156
10176,1692
10176,1692
10176,1692
10176,2504
10176,2504
10176,2504
10176,1632
10176,1632
10176,1632
10176,3211
10176,3211
10176,3211
10177,846
10177,846
10177,846
10177,2856
10177,2856
10178,2301
10178,2301
10178,2301
10178,3730
10178,3730
10178,3730
10179,3703
10179,3703
10179,2557
10179,2557
10180,2744
10180,558
10180,2847
10180,3572
10180,3572
10180,3572
10181,3238
10181,3238
10181,3238
10182,1270
10182,3028
10182,3028
10182,3028
10182,392
10182,392
10182,392
10183,1122
10183,1122
10184,2697
10184,2697
10184,2697
10184,2098
10184,2098
10184,1038
10185,3795
10185,3795
10185,2103
10185,2103
10185,2103
10185,1169
10185,1169
10185,1169
10185,2778
10186,3339
10186,3339
10186,3339
10186,2635
10186,3027
10186,3027
10186,3027
10186,740
10186,740
10187,3486
10187,3664
10187,3664
10187,15
10187,262
10187,262
10187,262
10188,1968
10188,1968
10189,282
10189,3638
10189,742
10189,3153
10189,3153
10189,3153
10189,867
10190,1932
10190,1932
10190,1932
10191,1924
10191,1924
10191,337
10191,337
10191,625
10191,625
10192,672
10192,672
10192,346
10192,346
10192,709
10192,262
10192,262
10193,1606
10193,1606
10193,3491
10193,3491
10193,185
10193,185
10193,185
10193,711
10193,711
10193,711
10193,179
10194,1052
10194,1052
10194,1052
10194,1995
10194,1995
10194,1169
10194,1169
10195,655
10195,1674
10195,1674
10196,2704
10196,3651
10196,3983
10196,3983
10196,3983
10197,261
10197,261
10197,1574
10197,1574
10197,3671
10197,3671
10197,3671
10197,690
10197,690
10197,690
10197,2122
10197,2122
10197,2122
10198,1749
10198,1749
10198,360
10199,738
10200,2830
10200,2830
10200,2830
10200,2161
10200,854
10200,854
10200,854
10200,1658
10200,1658
10200,2801
10201,1275
10201,1275
10201,168
10201,2471
10201,2471
10201,2659
10201,2659
10201,2659
10201,1749
10201,1749
10202,3780
10202,3780
10202,3780
10203,3047
10203,3047
10203,2272
10203,1908
10203,1950
10203,7
10204,2187
10204,2187
10204,2187
10204,1430
10204,1430
10204,763
10204,377
10204,377
10205,1249
10205,1249
10205,1249
10205,2921
10205,2921
10205,2650
10205,2650
10205,2650
10205,3765
10206,436
10207,1656
10207,1656
10207,1263
10207,1263
10208,3508
10208,3191
10208,904
10208,904
10209,1311
10209,1443
10209,1443
10209,1612
10209,1612
10209,1612
10209,1395
10209,1395
10209,1395
10210,3508
10210,3508
10210,1208
10210,408
10210,233
10210,233
10210,233
10211,3587
10211,3587
10211,2601
10211,1724
10212,840
10212,840
10212,840
10212,2651
10212,2651
10213,1323
10213,1323
10213,1323
10213,1632
10213,1632
10213,1632
10213,1686
10214,2497
10214,2497
10214,2215
10214,1941
10214,1941
10214,1941
10214,1479
10214,1479
10214,1479
10215,227
10215,3981
10215,3981
10215,3981
10215,540
10215,3471
10215,716
10216,3657
10216,3657
10216,3657
10216,3372
10216,3372
10216,3523
10216,3523
10217,2241
10217,2241
10217,2241
10217,3835
10217,3835
10217,3835
10217,700
10217,1799
10218,2547
10218,2547
10218,1903
10218,1903
10219,3046
10219,3046
10219,3046
10220,1182
10220,1182
10220,1182
10220,1822
10220,1822
10220,1822
10221,1186
10221,1186
10222,3677
10222,230
10222,230
10222,230
10222,861
10222,861
10222,920
10222,1519
10222,1519
10223,3541
10223,3760
10223,2192
10223,2192
10223,2192
10223,3278
10223,3278
10224,2244
10224,2244
10224,2244
10224,2860
10224,2860
10224,2860
10224,697
10224,2284
10225,1002
10225,808
10225,808
10225,697
10225,697
10225,45
10226,2890
10226,2183
10226,2183
10227,651
10227,651
10227,651
10228,3631
10228,3631
10228,3631
10228,3631
10228,1360
10228,1360
10229,3396
10229,2478
10229,2478
